"comid","year","month","day","gbifID","BFI","ftype","waterbody","wbd_classes","decimalLongitude","decimalLatitude","huc12","huc2","numday_above_tmax","numday_below_tmin","dd90_5c","dd90_8c","dd90_10c","dd120_5c","dd120_8c","dd120_10c","dd150_5c","dd150_8c","dd150_10c","maxflow","maxflowdate","minflow","minflowdate","avgflow","maxminflowdiff","avgtemp","streamorder"
19761348,2003,10,22,1896916927,52,"StreamRiver",0,NA,-81.54871121,36.93980847,60101010103,6,0.2,36.35,190.9250227,87.4878387,47.24459265,452.3760437,266.6701412,177.4035472,868.1410158,592.9361179,444.9706795,2.14853605,136.9,0,96,0.18898776,2.14853605,14.78355203,4
19761374,2010,7,21,1896916780,52,"StreamRiver",0,NA,-81.64871191,36.92167208,60101010104,6,0,44.9,166.3489071,74.56630705,39.6076539,402.8191102,232.1935077,152.021934,783.0277525,523.5183446,385.2288741,0.56787615,137.25,0,134.5,0.051909526,0.56787615,13.91542725,4
19761390,2010,9,1,1896916748,52,"StreamRiver",0,NA,-81.59739004,36.92608786,60101010103,6,0,34.15,204.0761701,96.22180475,53.1360609,467.0187801,277.1689672,185.7863152,875.5712372,596.2412329,446.2874251,0.5249312,118,0,64.85,0.042178384,0.5249312,14.7917312,4
19761410,2010,8,26,1896916744,53,"StreamRiver",0,NA,-81.6976006,36.92263407,60101010201,6,0,31.95,216.3087645,103.6346372,57.69850315,485.4996062,290.3385958,195.424215,900.3882242,615.6861183,462.1139092,0.57905755,137.25,0,141,0.053064801,0.57905755,14.98044618,4
19761704,2009,11,23,1896916373,50,"StreamRiver",0,NA,-81.88191014,36.83787669,60101010203,6,0,25.65,249.0885501,123.8889935,70.58840095,539.1036059,329.8489054,225.5208711,975.2508565,676.2043607,512.8897266,0.50029795,99.6,0,48.35,0.039565082,0.50029795,15.64666636,4
19761728,2007,4,18,1896916315,50,"StreamRiver",0,NA,-81.92871496,36.83954823,60101010204,6,0,26.1,252.9419065,126.7055046,72.6594916,542.9727209,332.9780196,227.9970569,978.1276453,678.3794171,514.4569125,0.51138055,98.9,0,49.9,0.042646248,0.51138055,15.63519247,2
19761730,2007,4,18,1896916305,50,"StreamRiver",0,NA,-81.93101207,36.83456791,60101010204,6,0,44.7,171.2259324,77.7686968,41.972592,410.6876939,238.437423,157.1620586,792.3876728,531.2367228,391.7707247,0.51379575,98.9,0,49.9,0.042389002,0.51379575,13.97460738,3
19761762,2006,10,30,1896916281,50,"StreamRiver",0,NA,-81.86101657,36.82727419,60101010203,6,0,36.8,196.890346,92.36066775,50.6955633,455.1075407,269.4169482,179.9273019,858.0333606,582.9934753,434.9806511,0.51190445,99.35,0,89.3,0.041648449,0.51190445,14.60680107,2
19761768,2006,11,3,1896916454,51,"StreamRiver",0,NA,-81.81111483,36.85207335,60101010203,6,0,40.8,173.9835301,77.5623206,41.28014,424.6040045,246.7578755,162.3305643,826.33487,559.1811402,415.9376648,2.43135655,128.05,0,196.6,0.296808359,2.43135655,14.36344062,2
19761776,2007,4,18,1896916227,50,"StreamRiver",0,NA,-81.92543648,36.82862416,60101010204,6,0,26.1,252.9419065,126.7055046,72.6594916,542.9727209,332.9780196,227.9970569,978.1276453,678.3794171,514.4569125,0.51138055,98.9,0,49.9,0.042646248,0.51138055,15.63519247,3
19761822,2014,5,8,1896916237,50,"StreamRiver",0,NA,-81.95744869,36.81134854,60101010205,6,0,31.15,228.5994696,111.6821086,63.07237615,504.7462389,305.2179006,206.9325475,925.1047033,635.9849249,478.9457993,0.5087011,122.65,0,88.5,0.043178637,0.5087011,15.17239586,4
19761976,2012,5,8,1896916653,48,"StreamRiver",0,NA,-81.74553685,36.90011319,60101010201,6,0,62.25,122.5345973,51.8308274,25.93341295,319.9113238,176.8719769,110.9200833,655.6308292,424.8841752,302.4840716,0.592879,118.05,0,134.25,0.057096909,0.592879,12.59326919,4
19762296,2003,7,18,1896916018,50,"StreamRiver",0,NA,-82.07559086,36.77413229,60101010301,6,0,30.5,233.1327898,114.3113782,64.70095085,511.9813292,310.270158,210.6157557,934.8726621,643.4973183,485.0249537,0.46836455,106.8,0,124.9,0.042818697,0.46836455,15.25329066,4
19762358,2003,7,18,1896916090,49,"StreamRiver",0,NA,-82.11170583,36.76646368,60101010301,6,0.15,23.6,274.2778041,140.3852758,81.5489876,576.3985439,357.694345,246.8113099,1023.638045,715.0866646,544.9992894,0.4815394,90.45,0,64.3,0.039934512,0.4815394,16.01688689,2
19762534,2007,9,14,1896915654,46,"StreamRiver",0,NA,-82.41278764,36.71014464,60101010402,6,0,34.15,230.9718938,113.574088,65.09976155,506.017685,306.2921823,208.2161308,923.5241349,634.2475895,477.434662,0.5329718,115.3,0,120.5,0.049177619,0.5329718,15.10306882,3
19762556,2015,8,3,1896915555,46,"StreamRiver",0,NA,-82.45761858,36.69388607,60101010402,6,0,33,238.4643932,118.4597844,68.3116174,517.278969,314.7071358,214.5852271,938.6821585,646.4972555,487.5985172,0.52934035,115.3,0,129.9,0.048852853,0.52934035,15.22940927,3
19762568,2013,7,16,1896915502,48,"StreamRiver",0,NA,-82.2900803,36.69240412,60101010304,6,0.7,22,293.475387,153.6495809,90.81109655,604.4993584,379.377192,263.8131655,1060.353313,745.3593485,570.4449372,0.50436415,101,0,117.9,0.043414641,0.50436415,16.29160349,3
19762576,2005,9,9,1896915405,45,"StreamRiver",0,NA,-82.48460055,36.6885991,60101010402,6,0,30.7,250.4923787,126.2361636,73.278569,536.2839889,328.8930175,225.3013022,965.0051024,667.9268469,505.4509856,0.52955195,115.35,0,130,0.048712191,0.52955195,15.45722473,3
19762652,2013,10,3,1896915403,50,"StreamRiver",0,NA,-82.21839485,36.67514074,60101010304,6,0,29.1,249.425008,124.7301562,71.74705095,536.5481363,328.287442,224.4695267,967.6693618,669.6611341,506.9062261,0.48968825,100.65,0,85.45,0.042677088,0.48968825,15.51093107,2
19762736,2007,7,3,1896915241,43,"StreamRiver",0,NA,-82.5470489,36.65218248,60101010402,6,0,28.35,260.2570436,132.3489192,77.08330045,552.7091125,340.830784,234.257196,989.5739391,687.9450792,522.328646,0.530031,113.05,0,130.1,0.045855385,0.530031,15.68545694,3
19762786,2009,8,9,1896915333,46,"StreamRiver",0,NA,-82.44061624,36.64354254,60101010307,6,0,40.9,201.2033239,95.52610335,53.62044395,457.454781,271.123799,181.5150911,855.4954314,579.8893708,431.7595342,0.524165,114.95,0,124.85,0.047522072,0.524165,14.49905545,4
19762810,2010,5,27,1896915281,46,"StreamRiver",0,NA,-82.4601607,36.64037876,60101010307,6,0.85,22.65,293.9794359,154.1922844,91.3273587,605.5855019,380.1384451,264.3716166,1063.093391,747.7811172,572.6221474,0.42184515,153.6,0,238.4,0.044272387,0.42184515,16.31409373,4
19762832,2009,8,9,1896915276,47,"StreamRiver",0,NA,-82.42265314,36.64193119,60101010307,6,0,28.1,261.2946438,132.6247503,77.0026868,554.9346681,341.9479767,234.7774211,993.8157902,691.0656484,524.7969671,0.42546715,161.45,0,216.35,0.044638868,0.42546715,15.73131131,2
19762928,2007,5,15,1896915031,45,"StreamRiver",0,NA,-82.5968801,36.59465022,60101010404,6,0.15,27.15,268.0511192,137.3195886,80.24452155,565.3556856,350.0699078,241.1846989,1008.404671,703.3111291,535.2428412,0.5156037,137.1,0,84.3,0.04455939,0.5156037,15.85749753,4
19763226,2010,4,12,1896915178,45,"StreamRiver",0,NA,-82.50706781,36.62582424,60101010307,6,0,30.75,246.2420426,123.1931085,71.05699475,531.1922608,324.6393373,221.7507888,960.7967424,664.5213029,502.7251322,0.5126301,122.55,0,110.3,0.043209205,0.5126301,15.44309451,4
19763234,2013,8,1,1896915071,44,"StreamRiver",0,NA,-82.56100794,36.60803425,60101010404,6,0.7,25.35,284.1615892,147.7360146,87.0778518,590.9670528,369.019254,255.6913709,1044.822732,733.0079565,560.3100282,0.37786035,159.55,0,227.6,0.040018534,0.37786035,16.17267397,4
22129899,2019,10,8,2429472145,43,"StreamRiver",0,NA,-83.92928951,35.9739673,60102010203,6,5.85,16.5,350.2385087,193.7407781,121.1514795,688.9848391,445.3509062,318.5264939,1181.273087,847.67774,661.0632182,0.818711,105.1,0,92.3,0.056546194,0.818711,17.41334764,1
22131271,2018,4,13,1978811493,45,"ArtificialPath",1,"LakePond",-83.97859158,35.93179624,60102010204,6,5.05,18.15,339.2488816,186.7897773,116.4675801,671.4550241,432.301768,308.2381467,1157.00366,827.9106642,644.1040968,0.86385875,94.7,0,117.6,0.064954277,0.86385875,17.21329155,7
22131753,2000,3,13,1438653083,39,"StreamRiver",0,NA,-84.60762761,35.89777923,60102010601,6,1.9,24.85,290.9964208,156.2021111,95.86940635,595.6350368,376.6624767,265.100012,1054.853124,746.0076627,574.9961146,1.63072015,136.1,0,39.8,0.079053184,1.63072015,16.3702743,2
22133755,2020,2,23,2596096008,45,"ArtificialPath",1,"LakePond",-84.08526105,35.85107475,60102010210,6,6.2,16.6,351.4376508,195.5084673,122.7207948,689.6897063,446.7996898,319.9020136,1182.136031,849.2979148,662.6088922,0.85170555,98.4,0,124.1,0.064006349,0.85170555,17.42217911,1
22144796,2017,3,15,1453513755,43,"ArtificialPath",0,NA,-83.69868116,35.95140639,60101070405,6,4.95,16.5,350.8440107,193.3062669,120.1874154,689.186111,444.3460105,316.7899956,1179.449753,844.6451749,657.2779349,0.5351818,107.15,0.0032556,285.2,0.052052771,0.5319262,17.37967363,7
22149985,2006,7,13,1438661537,61,"StreamRiver",0,NA,-82.99622747,35.66819406,60101060303,6,0,34.95,216.3490942,103.6737103,56.93072365,461.4960353,268.4252614,174.7454933,840.7490597,558.552487,406.704787,0.6672799,159.65,0.00493145,266,0.069927874,0.66234845,14.23069976,5
22150081,2001,10,11,1896905688,63,"StreamRiver",0,NA,-82.96085539,35.60463935,60101060205,6,0,27.25,250.9294558,125.5385021,71.14055815,519.0052942,310.4631495,206.1292303,923.2222938,625.1518696,462.0928296,0.66020135,165.2,0.00107825,231,0.057646874,0.6591231,14.95521736,5
22150135,2019,9,4,2422988830,62,"StreamRiver",0,NA,-82.92648561,35.57838771,60101060205,6,0,30.35,232.755117,113.1371765,62.8375047,495.6280657,292.9119983,192.4976621,901.6036078,609.3798697,450.0245901,1.39553795,169.7,0.00085925,218.6,0.120381197,1.3946787,14.78794688,1
22150199,2003,9,9,1896905113,62,"StreamRiver",0,NA,-82.94724543,35.54615735,60101060202,6,0,41.85,183.3853287,84.3013007,45.00399895,410.5687832,232.5377345,148.3410785,772.2198033,505.3597429,363.2989558,0.7031943,147.7,0.0006926,230.8,0.056984889,0.7025017,13.6007894,4
22150249,2001,11,28,1896904998,62,"StreamRiver",0,NA,-82.95546552,35.53872944,60101060202,6,0,44.5,175.2864392,79.33577425,41.9506756,395.1378207,221.315867,140.0910588,747.9558649,485.5634747,346.8539124,0.7314998,169.85,0.00153015,233.2,0.0629575,0.72996965,13.36940755,4
22151049,2002,7,23,1438674414,55,"StreamRiver",0,NA,-83.11456318,35.78626715,60101060402,6,0,24.5,272.2934031,139.3575875,80.8659883,557.2660772,340.1431414,230.6578385,983.0858092,676.1964084,507.711991,0.49687975,156.05,0.0065276,287.05,0.059970833,0.49035215,15.56663396,5
22160382,2002,6,26,1438674425,58,"StreamRiver",0,NA,-82.64249811,35.77227771,60101050805,6,0,27,252.75585,127.5866923,73.29451615,530.944284,321.8901076,217.1673278,951.7712005,652.9711109,489.3300117,0.5281626,167.55,0.00032785,173.75,0.033692216,0.52783475,15.34582202,4
22160384,2010,9,21,1896907217,57,"StreamRiver",0,NA,-82.61632013,35.78290561,60101050805,6,0,25.15,263.0130144,133.924875,77.59072485,546.917493,333.4490748,226.0635332,973.6360966,670.373656,503.9714377,0.5425822,169.15,0.000212,185.75,0.032716521,0.5423702,15.53077277,4
22160536,2001,8,22,1896906779,58,"StreamRiver",0,NA,-82.60446943,35.72080684,60101050904,6,0,26.2,256.4768355,129.8572096,74.7288309,536.6028359,325.695644,219.613734,958.8814441,658.1846433,493.1269286,0.55862585,157.7,0,126.05,0.031513847,0.55862585,15.38354049,3
22160682,2001,8,22,1896906614,59,"StreamRiver",0,NA,-82.66676733,35.70181089,60101050905,6,0,27.05,252.6324651,127.4188489,73.02396685,529.7438426,320.4158187,215.237742,948.2239995,649.1300644,485.039844,0.7436022,141.9,0,78,0.032071724,0.7436022,15.26739748,2
22160734,2019,12,21,2543010292,59,"StreamRiver",0,NA,-82.626913,35.69236646,60101050907,6,0,25.25,261.4053569,132.9352206,76.82531055,543.7917515,330.8110087,223.4349409,967.9938826,665.2083731,498.8228747,0.6541922,147,0,110.55,0.031236928,0.6541922,15.44637912,2
22160748,2018,7,29,3321065307,59,"StreamRiver",0,NA,-82.57801139,35.68911254,60101050903,6,0,25.45,258.2643758,130.698696,75.18758735,538.6832916,326.6136147,219.7708737,960.7090742,658.8412144,492.9971776,0.8000502,147.2,0,108.5,0.033753089,0.8000502,15.36635915,3
22160802,2020,1,1,2543084454,60,"StreamRiver",0,NA,-82.58789928,35.67494279,60101050903,6,0,25.45,258.2643758,130.698696,75.18758735,538.6832916,326.6136147,219.7708737,960.7090742,658.8412144,492.9971776,0.8000502,147.2,0,108.5,0.033753089,0.8000502,15.36635915,1
22160832,2001,8,22,1896906413,60,"StreamRiver",0,NA,-82.63366186,35.66592986,60101050902,6,0,26.1,256.8877748,130.0263771,74.77052865,536.0965834,324.9385454,218.6496573,956.545269,655.6056079,490.3678512,0.7539129,141.9,0,50.5,0.033170527,0.7539129,15.33060143,3
22160846,2007,8,14,1438672846,60,"StreamRiver",0,NA,-82.64707213,35.65661187,60101050902,6,0,26.1,256.8877748,130.0263771,74.77052865,536.0965834,324.9385454,218.6496573,956.545269,655.6056079,490.3678512,0.7539129,141.9,0,50.5,0.033170527,0.7539129,15.33060143,3
22161060,2012,7,24,1896905650,60,"StreamRiver",0,NA,-82.45322281,35.60711868,60101050603,6,0,19.7,290.1717941,149.9537347,87.77573605,585.4631819,359.8267543,244.8227407,1021.278274,705.7978419,531.5100554,1.0893858,146.3,7.03e-05,94.3,0.048815701,1.08931555,15.81876532,4
22161114,2001,2,21,1896905709,60,"StreamRiver",0,NA,-82.41596568,35.60609137,60101050603,6,0,27.15,196.2690562,90.33920105,48.8289336,442.5717638,255.0134215,165.1026693,830.2020161,553.0397598,404.3071848,2.05270885,146.5,0.0011741,129.1,0.12023247,2.05153475,14.24996457,4
22161120,2014,7,8,1896905692,60,"StreamRiver",0,NA,-82.44130172,35.60362425,60101050603,6,0,27.75,242.2928972,119.4646647,67.47151235,511.1302253,304.8617385,202.4672255,920.0591318,624.1005558,462.8354076,0.9832624,144.3,0.00103925,167.15,0.053215295,0.98222315,14.9540586,1
22161238,2005,5,5,1896905141,64,"StreamRiver",0,NA,-82.61040895,35.56248104,60101050503,6,0,28.8,241.2763061,119.6240783,67.6562185,510.1560464,304.882482,202.6438717,919.4094054,624.4473913,463.3789992,0.90720795,132.15,0.00024135,147.15,0.045147109,0.9069666,14.96516219,4
22161242,2017,6,14,1571148769,64,"StreamRiver",0,NA,-82.64967348,35.57159762,60101050503,6,0,28.55,234.6618782,114.2235646,63.8028479,506.2193839,301.6135438,200.1133033,921.0815803,626.7190376,465.8475852,2.71127805,132.15,0,75.25,0.134439672,2.71127805,15.01943503,1
22161306,2005,5,5,1896905063,64,"StreamRiver",0,NA,-82.62849921,35.54353421,60101050503,6,0,23.4,269.3422415,137.1776179,79.42554025,553.7866033,336.5686776,226.8710329,979.2729492,672.2467405,503.4258282,1.08919695,133.95,0,35.55,0.042979365,1.08919695,15.47062653,4
22161310,2013,9,17,1896905117,64,"StreamRiver",0,NA,-82.60607383,35.5495902,60101050503,6,0,32.3,220.3467099,106.211423,58.885079,475.2697627,278.6574719,182.5794053,869.7825652,583.6465237,428.8931741,1.18440745,128.5,0.00037485,100.9,0.05563788,1.1840326,14.49963132,4
22161684,2016,6,22,2350450055,61,"StreamRiver",0,NA,-82.49152958,35.57488502,60101050604,6,0,24.85,248.7847449,121.593979,68.3696029,529.8164782,317.6090104,212.0297964,954.8540274,652.8335789,487.7775235,5.953415,117.7,0.0006632,63.3,0.305761712,5.9527518,15.28401337,4
22161688,2007,8,15,1438672740,60,"StreamRiver",0,NA,-82.54921809,35.56551704,60101050604,6,0,23.4,267.7782076,135.8504049,78.54833775,552.4101828,335.3825498,225.9588254,978.856494,671.9818198,503.4030428,1.08725805,116.25,0,29.3,0.040281111,1.08725805,15.47618948,4
22161710,2010,9,22,1896908696,55,"ArtificialPath",0,NA,-82.89635737,35.94170822,60101051203,6,0,34.95,222.3781538,108.7981357,61.18181315,484.116814,289.1092805,193.2841984,890.3737319,605.8033887,451.3284396,0.41324235,156.6,0.00183285,259.15,0.049269592,0.4114095,14.86197493,5
22161834,2010,9,22,1896908184,56,"ArtificialPath",0,NA,-82.82323668,35.89478883,60101051203,6,0,32.75,230.7001915,114.4372083,64.82907965,496.7483983,298.6187115,200.5165128,906.955383,619.227259,462.4386888,0.41708865,153.85,0.00296415,256.9,0.042822078,0.4141245,15.00789639,5
22161910,2001,10,9,1896907751,59,"ArtificialPath",0,NA,-82.75376365,35.83576365,60101051103,6,0,34.8,216.3243287,104.5786403,58.1204624,470.2385306,277.8110856,183.9428742,863.7967246,582.0362374,429.6943802,0.47510885,164.15,0.00495075,282.4,0.049947308,0.4701581,14.5643128,5
22161958,2010,9,21,1896907337,59,"ArtificialPath",0,NA,-82.70872009,35.79324761,60101051102,6,0,26.25,260.3729682,132.4297874,76.62540175,542.1510569,330.2620918,223.8874838,966.3600259,664.7115066,499.406016,0.46564115,165.25,0.0016396,263.15,0.040995249,0.46400155,15.47393318,5
22161966,2002,6,26,1438674424,58,"ArtificialPath",0,NA,-82.66270173,35.78708815,60101051102,6,0,25.85,261.7489071,133.3293616,77.36488605,544.9945551,332.3674963,225.6396676,971.3381306,668.932232,503.2187545,0.48985725,165.2,0.0002498,202.1,0.035813868,0.48960745,15.52499793,5
22161992,2001,10,9,1896906852,58,"ArtificialPath",0,NA,-82.65784213,35.73261726,60101050907,6,0,26.25,255.9478096,129.5375966,74.4869798,535.1157309,324.4989866,218.5564156,955.8886136,655.4896051,490.6038389,0.6260508,144.45,0,83.05,0.030738682,0.6260508,15.3418223,5
22162008,2003,8,29,1896906753,58,"ArtificialPath",0,NA,-82.62651653,35.71576736,60101050907,6,0,25.25,261.4053569,132.9352206,76.82531055,543.7917515,330.8110087,223.4349409,967.9938826,665.2083731,498.8228747,0.6541922,147,0,110.55,0.031236928,0.6541922,15.44637912,3
22162084,2010,9,22,1896906009,61,"ArtificialPath",0,NA,-82.60182371,35.62991618,60101050901,6,0,30.7,230.5701324,113.015446,63.30565955,493.2489875,292.6422601,193.4207302,896.0173226,605.8018139,447.851795,0.8489977,132.15,2.18e-05,81.9,0.044339507,0.8489759,14.76622476,5
22162094,2007,8,16,1438672831,62,"ArtificialPath",0,NA,-82.57815512,35.60984678,60101050901,6,0,26,255.4759722,128.740395,73.7778747,533.2959658,322.2160817,216.0961671,952.2055949,651.3465151,486.258569,0.93030635,132.15,1.2e-05,75.9,0.039195508,0.9302944,15.26677018,5
22162096,2005,8,14,1896905600,62,"ArtificialPath",0,NA,-82.57829363,35.60311291,60101050901,6,0,26,255.4759722,128.740395,73.7778747,533.2959658,322.2160817,216.0961671,952.2055949,651.3465151,486.258569,0.93030635,132.15,1.2e-05,75.9,0.039195508,0.9302944,15.26677018,5
22162100,2006,6,7,1896905460,62,"ArtificialPath",0,NA,-82.57605282,35.59871324,60101050901,6,0,29.45,237.6127018,117.3813397,66.21648465,505.1806779,301.3426881,200.0232969,913.6053629,620.0677705,459.9237995,0.99239755,133.75,0,33.25,0.039786392,0.99239755,14.92730704,5
22162114,2001,2,22,1896905397,62,"ArtificialPath",0,NA,-82.56818233,35.58064707,60101050901,6,0,23.65,261.9970573,130.8892446,74.7280397,551.584295,334.7594327,225.6065004,985.3823097,678.6950919,510.056429,1.8253079,112.65,0,35.15,0.078102065,1.8253079,15.51911504,5
22162124,2005,5,5,1896905080,64,"ArtificialPath",0,NA,-82.58794052,35.5653911,60101050705,6,0,24.95,260.7119189,131.698163,75.79436295,541.0948889,327.3445763,219.8470901,962.7472485,659.192914,492.6399361,1.1108323,117.6,0,32.45,0.046090467,1.1108323,15.33896035,5
22162140,2010,9,21,1896905155,63,"ArtificialPath",0,NA,-82.57003204,35.54421298,60101050705,6,0,25.25,259.1438255,130.6674651,75.11631965,538.9149398,325.7242675,218.6108177,960.1373253,657.1353865,490.9690025,1.12309345,106.8,0,31.15,0.044497252,1.12309345,15.31941401,5
22162176,2013,9,16,1896904796,65,"ArtificialPath",0,NA,-82.57964552,35.51397347,60101050705,6,0,25.65,255.2754829,127.8491624,73.1354436,531.5635725,319.6640796,213.7058286,948.8100891,647.1337452,482.1413506,1.2021698,119,8.88e-05,87.5,0.051536305,1.202081,15.19759626,5
22162194,2001,2,22,1896904666,66,"ArtificialPath",0,NA,-82.59230257,35.50200861,60101050705,6,0,25.95,253.6632325,126.8141238,72.41441995,528.2313586,317.1274591,211.6913175,943.3200097,642.459271,478.030683,1.1748873,119,0.00059395,120.3,0.056368065,1.17429335,15.13943315,5
22162196,2001,1,10,1896904678,66,"ArtificialPath",0,NA,-82.59213575,35.5008985,60101050705,6,0,25.95,253.6632325,126.8141238,72.41441995,528.2313586,317.1274591,211.6913175,943.3200097,642.459271,478.030683,1.1748873,119,0.00059395,120.3,0.056368065,1.17429335,15.13943315,5
22163284,2019,5,7,2269214312,59,"StreamRiver",0,NA,-82.41059063,35.48983885,60101050701,6,0,22.6,237.3350884,113.3670996,62.8143591,511.3541467,303.0293237,200.928705,930.3272835,632.2085442,470.6891423,4.37317015,154.95,0,86.1,0.284132996,4.37317015,15.08833173,2
22163452,2010,9,8,1896904350,66,"StreamRiver",0,NA,-82.5595317,35.44898967,60101050704,6,0,27.65,245.5418615,121.2015034,68.7470514,515.2337569,306.7625736,203.6677399,925.8436474,627.6312952,465.5119162,1.43723975,109,0,62.45,0.064701805,1.43723975,14.97809825,5
22163614,2001,1,10,1896904127,65,"StreamRiver",0,NA,-82.52191354,35.41766419,60101050703,6,0,23.75,264.3661416,132.9506354,76.533638,545.1913342,328.6654561,220.4218607,967.6460324,661.280382,493.8336578,1.69819105,100.75,0,20.25,0.059873457,1.69819105,15.34715271,4
22163634,2013,9,17,1896904105,66,"StreamRiver",0,NA,-82.52993445,35.41709766,60101050703,6,0,23.75,264.3661416,132.9506354,76.533638,545.1913342,328.6654561,220.4218607,967.6460324,661.280382,493.8336578,1.69819105,100.75,0,20.25,0.059873457,1.69819105,15.34715271,4
22163718,2010,8,11,1896903936,65,"StreamRiver",0,NA,-82.59452101,35.39491604,60101050403,6,0,24.7,258.731106,128.341183,72.9811067,540.5977259,324.8333697,217.3481979,965.0604575,659.468043,492.5207805,2.3147699,107.9,0.00072065,148.75,0.138255462,2.31404925,15.31465785,4
22163730,2010,7,1,1896903935,65,"StreamRiver",0,NA,-82.57281113,35.39436083,60101050403,6,0,25.3,256.6621054,127.9043805,73.1314096,531.8029765,318.3441109,212.3021508,947.5946173,644.3391351,479.148529,0.96947225,110.9,0.0031016,224.7,0.072369484,0.96637065,15.14520107,4
22163740,2001,8,15,1896903985,65,"StreamRiver",0,NA,-82.51715597,35.39753608,60101050303,6,0,19.9,288.288386,148.2079955,86.6303016,581.3794587,355.2664336,240.816985,1016.380534,700.3773749,526.4944849,1.96443445,95.05,0,12.7,0.066960692,1.96443445,15.74961144,4
22163768,2010,8,10,1896903933,65,"StreamRiver",0,NA,-82.54448483,35.38660449,60101050403,6,0,21.55,275.8865595,140.1485612,81.27310995,562.080534,340.7667421,229.5821852,989.7917126,678.6122178,508.1091198,1.4300646,95.35,0,56.95,0.066521901,1.4300646,15.51798761,4
22163834,2003,9,27,1896903902,65,"StreamRiver",0,NA,-82.53304344,35.38117207,60101050404,6,0,22.2,272.032601,137.2922499,79.25523565,555.2222635,335.1177622,225.042302,979.0949548,669.1209856,499.7146914,1.29739995,149.55,0.00392555,234.7,0.076448701,1.2934744,15.40187895,5
22163904,2004,4,29,1896903751,65,"StreamRiver",0,NA,-82.56037646,35.37287843,60101050401,6,0,22.1,271.1586544,136.9792515,79.1727658,553.9372443,334.3573405,224.5320344,977.5914135,668.1489075,499.0368284,1.179336,129.75,0.0008289,135.35,0.074391479,1.1785071,15.39328481,2
22163960,2002,3,5,1896903777,64,"StreamRiver",0,NA,-82.48139889,35.36614874,60101050303,6,0,20.05,287.9821166,147.9197537,86.40085335,580.6565805,354.6495798,240.3767085,1015.006963,699.1149836,525.3955123,2.0609561,122.05,0,17.5,0.070294886,2.0609561,15.7321119,1
22164012,2007,2,15,1896903673,62,"StreamRiver",0,NA,-82.44490935,35.35311247,60101050302,6,0,21.25,281.6644289,143.7633968,83.52708185,570.5563001,347.0178316,234.3720817,1000.688174,687.2913069,515.2515865,1.89892695,133.25,0,25.7,0.069511359,1.89892695,15.6008881,3
22164014,2013,9,17,1896903702,62,"StreamRiver",0,NA,-82.45432435,35.3490661,60101050302,6,0,19.35,295.5021416,152.8635442,89.7254152,591.1161952,362.3794994,246.3591173,1027.960891,709.350041,533.8289093,2.34222065,141.2,0,10.4,0.070770076,2.34222065,15.81748547,3
22164016,2010,8,25,1896903659,62,"StreamRiver",0,NA,-82.46006339,35.34877303,60101050302,6,0,19.35,295.5021416,152.8635442,89.7254152,591.1161952,362.3794994,246.3591173,1027.960891,709.350041,533.8289093,2.34222065,141.2,0,10.4,0.070770076,2.34222065,15.81748547,3
22164372,2001,7,23,1438673184,61,"StreamRiver",0,NA,-82.42068841,35.30194769,60101050301,6,0,17.15,319.2043156,167.3048833,98.55361595,635.3405109,395.9923589,272.3860999,1094.358743,765.0749058,581.7698838,3.98368945,177.25,0,16.65,0.182540206,3.98368945,16.28329906,2
22164558,2010,9,7,1896903055,65,"StreamRiver",0,NA,-82.63742715,35.26793496,60101050206,6,0,25,261.0180731,130.547203,75.1911396,536.2615733,321.0135325,214.444855,950.7710171,645.7065804,479.9228995,2.0190214,115.45,0,21.15,0.092664992,2.0190214,15.11329646,5
22164760,2010,9,16,1896902453,66,"StreamRiver",0,NA,-82.7072359,35.21376958,60101050203,6,0,30.15,230.4680201,110.6512746,62.50610445,488.5892714,285.8297367,188.0245723,883.07241,590.6458937,433.7821492,6.7970205,115.55,0,83.95,0.370281953,6.7970205,14.4140983,4
22165012,2001,2,22,1896902169,65,"StreamRiver",0,NA,-82.64094122,35.16163071,60101050204,6,0,28.7,247.8171677,122.418827,70.3699928,509.464656,301.091412,199.1942061,904.4644005,606.4362674,445.6215163,2.7310704,174.85,0,11.2,0.124048286,2.7310704,14.53660204,1
22165230,2015,9,22,1896904226,65,"StreamRiver",0,NA,-82.49589946,35.42506578,60101050703,6,0,24.6,259.7935601,130.1395245,74.6723948,538.5776067,324.0330194,216.9319271,959.0321247,654.6627583,488.4078406,1.63114005,118.05,0,24.45,0.059917243,1.63114005,15.28251419,4
22165240,2010,9,9,1896903944,64,"StreamRiver",0,NA,-82.50262507,35.38697891,60101050303,6,0,19.9,288.288386,148.2079955,86.6303016,581.3794587,355.2664336,240.816985,1016.380534,700.3773749,526.4944849,1.96443445,95.05,0,12.7,0.066960692,1.96443445,15.74961144,4
22165296,2005,9,29,1896902884,65,"StreamRiver",0,NA,-82.67757099,35.2553419,60101050206,6,0,19.4,301.9546287,157.1512472,92.8845546,597.535893,366.5891137,249.498956,1032.112019,711.273913,534.6609254,2.05407625,133.45,0,98.6,0.105282021,2.05407625,15.76047431,5
